#,energy,(keV)	err_energy,(keV)	flux_data,(ph,cm^-2,s^-1,keV^-1)	err_flux,(ph,cm^-2,s^-1,keV^-1)		flux_model,(ph,cm^-2,s^-1,keV^-1)
2.9325099,2.49993801E-3,4.99565038E-4,5.1467734E-5,4.43943747E-4
2.93751001,2.50005722E-3,5.50990924E-4,5.43560818E-5,4.43930854E-4
2.94251013,2.49993801E-3,4.46080579E-4,5.03076553E-5,4.37512383E-4
2.94751,2.50005722E-3,4.21410572E-4,5.56084451E-5,4.37512383E-4
2.95250988,2.49993801E-3,4.82804782E-4,5.19974383E-5,4.37499752E-4
2.95750999,2.50005722E-3,4.56381124E-4,5.28161036E-5,4.31205E-4
2.96251011,2.49993801E-3,4.23857942E-4,5.06502984E-5,4.31205E-4
2.96750998,2.50005722E-3,4.7050271E-4,5.13359519E-5,4.31192631E-4
2.97250986,2.49993801E-3,4.98936279E-4,4.92189538E-5,4.2501869E-4
2.97750998,2.50005722E-3,4.54423163E-4,5.217941E-5,4.2501869E-4
2.98251009,2.49993801E-3,4.5771242E-4,4.98605878E-5,4.25006525E-4
2.98750997,2.50005722E-3,4.08459135E-4,4.7734924E-5,4.18950513E-4
2.99250984,2.49993801E-3,3.60140868E-4,4.60285883E-5,4.18950513E-4
2.99750996,2.50005722E-3,5.36462525E-4,5.45066869E-5,4.1893858E-4
3.00251007,2.50005722E-3,4.14610782E-4,4.87733632E-5,4.12997615E-4
3.00751019,2.49993801E-3,4.92867199E-4,5.24354837E-5,4.12997615E-4
3.01250505,2.49505043E-3,4.25136241E-4,4.8682632E-5,4.12997615E-4
3.01749992,2.49993801E-3,4.46210615E-4,5.12876468E-5,4.07157379E-4
3.02250004,2.50005722E-3,4.43714671E-4,4.87866637E-5,4.07157379E-4
3.02750015,2.49993801E-3,4.20841563E-4,5.1755942E-5,4.07157379E-4
3.03250003,2.50005722E-3,5.30187623E-4,5.25290598E-5,4.01427125E-4
3.0374999,2.49993801E-3,4.18319163E-4,5.23139024E-5,4.01427125E-4
3.04250002,2.50005722E-3,3.98441713E-4,4.90608836E-5,4.01427125E-4
3.04750013,2.49993801E-3,4.55438363E-4,5.39882276E-5,3.95804236E-4
3.05250001,2.50005722E-3,3.91906302E-4,4.89965641E-5,3.95804236E-4
3.05749989,2.49993801E-3,5.03411866E-4,4.97036563E-5,3.95804236E-4
3.0625,2.50005722E-3,4.37348819E-4,4.78468246E-5,3.90286266E-4
3.06750011,2.49993801E-3,4.61973017E-4,5.26673284E-5,3.90286266E-4
3.07249999,2.50005722E-3,5.20106172E-4,5.28111523E-5,3.90286266E-4
3.07749987,2.49993801E-3,4.36916016E-4,4.75347988E-5,3.84870742E-4
3.08249998,2.50005722E-3,4.17324307E-4,5.05138778E-5,3.84870742E-4
3.0875001,2.49993801E-3,4.43882105E-4,5.22950977E-5,3.84870742E-4
